MONTH,TYPE,CIRCLE,DIVISION,SUB_DIVISION,SAMPLE,POWEROFF_PREV,KWH_PREV,ESO_PREV,POWEROFF_CURR,KWH_CURR,ESO_CURR,PER_CHANGE
202406,LT  ,NHP,2530,GK 1,289,2.03,"24,61,870","7,294",3.28,"28,18,486","11,192",61.58%
202406,LT  ,NHP,2530,LAJPAT NAGAR IV,125,1.45,"10,29,932","2,123",7.02,"11,90,673","13,817",384.14%
202406,LT  ,NHP,2530,OKHLA IND AREA PH-2 & PH-3,764,2.27,"63,10,745","19,316",2.86,"68,75,907","28,424",25.99%
202406,LT  ,NZM,2540,DEFENCE COLONY,150,2.85,"11,73,305","4,366",5.18,"13,14,114","8,463",81.75%
202406,LT  ,NZM,2540,JUNG PURA,73,1.98,"5,70,921","1,700",10.48,"6,26,392","8,905",429.29%
202406,LT  ,NZM,2540,KILOKARI,37,5.03,"4,42,488","4,706",7.09,"3,69,353","4,670",40.95%
202406,LT  ,NZM,2540,LAJPAT NAGAR-2,121,1.94,"10,32,817","3,043",5.68,"10,98,137","8,003",192.78%
202406,LT  ,NZM,2540,LODHI ROAD,71,1.87,"5,41,516","1,854",3.70,"6,22,466","3,151",97.86%
202406,LT  ,PJB,2640,B 3 PASCHIM VIHAR,65,2.95,"4,55,214","1,472",3.23,"4,55,626","2,208",9.49%
202411,WC  ,PLM,2660,MANGLA PURI,901,2.24,"9,26,392","3,145",1.93,"9,59,097","3,412",-13.84%
202411,WC  ,PLM,2660,SEC-9 DWK,"1,056",2.23,"8,10,137","2,336",2.22,"8,21,193","3,370",-.45%
202411,WC  ,"RKP, HKS",2550,MOTI BAGH,"2,035",1.57,"16,74,586","5,148",0.62,"16,50,449","1,654",-60.51%
202411,WC  ,"RKP, HKS",2550,R.K. PURAM,898,1.05,"7,97,952",589,0.71,"8,09,636",730,-32.38%
202411,WC  ,"RKP, HKS",2550,VASANT VIHAR,"4,657",0.92,"35,36,490","6,375",1.07,"35,35,284","5,800",16.3%
202411,WC  ,"RKP, HKS",2551,ANDREWS GANJ POLICE COLONY,"3,798",1.03,"22,17,872","2,790",0.98,"22,88,209","3,453",-4.85%
202411,WC  ,"RKP, HKS",2551,GREEN PARK,"6,997",0.64,"37,67,743","3,588",1.08,"39,06,772","5,850",68.75%
202411,WC  ,"RKP, HKS",2551,KATWARIA SARAI,199,1.03,"2,06,022",275,0.57,"2,04,674",171,-44.66%
202411,WC  ,"RKP, HKS",2551,RBI HAUZ KHAS,"4,917",1.24,"28,28,931","5,091",1.41,"28,81,980","6,627",13.71%
202411,WC  ,SKT,2520,MALVIYA NAGAR,"2,868",0.75,"18,36,437","2,189",3.05,"19,19,391","6,880",306.67%
202411,WC  ,SKT,2520,MIG DDA FLAT SAKET,"5,026",1.75,"34,30,239","10,131",1.44,"34,84,017","7,726",-17.71%
202411,WC  ,SKT,2520,MMTC,"2,532",0.54,"12,33,612","1,103",1.62,"12,34,714","2,504",200%
202411,WC  ,"TGN, MDK",2631,DSIDC MUNDKA,367,5.89,"6,17,604","4,848",8.39,"6,15,748","7,195",42.44%
202411,WC  ,"TGN, MDK",2631,SWARN PARK MUNDKA,"1,183",11.54,"18,78,779","31,019",9.95,"19,25,332","24,957",-13.78%
202411,WC  ,"TGN, MDK",2631,TIKRI,415,11.57,"5,55,275","9,440",10.85,"5,58,430","7,717",-6.22%
202411,WC  ,"TGN, MDK",2641,24 BLK TILAK NAGAR,908,1.86,"8,25,139","2,870",2.10,"8,14,341","2,292",12.9%
202411,WC  ,"TGN, MDK",2641,A BLK TAGORE GARDEN,994,2.50,"9,65,012","3,693",3.45,"9,56,666","3,141",38%
202411,WC  ,"CWL, NJF, JFP, MITRAON",2620 - ( NJF ),ANAJMANDI,536,15.13,"2,42,550","3,519",17.44,"2,69,877","4,784",15.27%
202411,WC  ,"CWL, NJF, JFP, MITRAON",2620 - ( NJF ),DAULATPUR,527,26.01,"2,20,058","4,449",19.02,"2,62,660","4,962",-26.87%
202411,WC  ,"CWL, NJF, JFP, MITRAON",2620 - ( NJF ),DELHI GATE,777,7.22,"11,98,946","12,531",4.45,"12,14,123","7,983",-38.37%
202411,WC  ,"CWL, NJF, JFP, MITRAON",2620 - ( NJF ),JHATIKRA MORE,310,9.33,"2,55,641","2,520",11.38,"2,72,278","3,938",21.97%
202411,WC  ,"CWL, NJF, JFP, MITRAON",2621 - ( JFP ),DHANSA,422,19.56,"1,70,750","5,018",12.98,"1,75,557","3,565",-33.64%
202411,WC  ,"CWL, NJF, JFP, MITRAON",2621 - ( JFP ),GHUMENHERA,350,14.85,"1,49,522","2,897",12.19,"1,42,849","2,204",-17.91%
202411,WC  ,"CWL, NJF, JFP, MITRAON",2621 - ( JFP ),UJAWA,370,15.09,"2,40,631","4,676",9.05,"2,71,310","3,451",-40.03%
202411,WC  ,"CWL, NJF, JFP, MITRAON",2621 - (MITRAON),CRPF,179,6.25,"1,64,659","1,256",6.31,"1,82,158","1,628",.96%
202411,WC  ,"CWL, NJF, JFP, MITRAON",2621 - (MITRAON),MITRON,357,14.19,"2,49,357","4,649",7.54,"2,67,575","2,613",-46.86%
202411,WC  ,"CWL, NJF, JFP, MITRAON",2621 - (MITRAON),MUNDELLA,257,31.44,"1,04,753","3,997",17.82,"98,951","1,757",-43.32%
202411,WC  ,DWK,2661,MADHU VIHAR,316,2.88,"3,84,932","1,366",3.56,"3,83,159","2,022",23.61%
202411,WC  ,DWK,2661,MATIYALA,380,3.22,"4,13,542","2,601",1.67,"4,13,641",916,-48.14%
202411,WC  ,DWK,2661,"SEC 13, DWARKA",992,2.61,"8,86,941","3,032",2.07,"9,35,415","2,863",-20.69%
202411,WC  ,DWK,2661,"SEC 4, DWARKA","1,316",1.23,"10,74,856","1,911",1.78,"11,02,830","2,540",44.72%
202411,WC  ,JKP,2610,4/1 SUBHASH NAGAR,"2,882",2.05,"23,05,566","6,058",1.47,"23,74,072","4,830",-28.29%
202411,WC  ,JKP,2610,B-32 MAYAPURI PH-1,"2,186",1.50,"25,22,100","5,470",1.55,"26,19,528","4,978",3.33%
202411,WC  ,JKP,2610,B1 COMPLAINT CENTER JANAKPURI,"2,359",1.78,"17,95,373","5,872",1.31,"19,02,196","4,741",-26.4%
202411,WC  ,JKP,2610,C-3 COMPLAINT CENTER JKP,991,1.68,"7,35,808","1,722",1.86,"7,46,547","2,001",10.71%
202411,WC  ,JKP,2610,D2 COMPLAINT CENTER JKP,369,1.76,"3,67,660",716,1.28,"3,64,801",728,-27.27%
202411,WC  ,"KHP, SVR, NFC",2511,D-BLOCK SANGAM VIHAR,244,3.44,"4,57,718","2,405",4.83,"4,72,897","3,671",40.41%
202411,WC  ,"KHP, SVR, NFC",2511,DURGA VIHAR,115,3.68,"2,03,086","1,147",6.75,"2,12,286","2,002",83.42%
202411,WC  ,"KHP, SVR, NFC",2511,KHANPUR,434,2.39,"6,99,723","2,263",2.35,"7,34,206","2,287",-1.67%
202411,WC  ,"KHP, SVR, NFC",2511,PUL PRAHLADPUR,159,4.51,"2,72,741","1,360",3.78,"2,74,042","1,013",-16.19%
202411,WC  ,"KHP, SVR, NFC",2541,BADARPUR,316,2.43,"4,70,269","1,784",1.53,"4,84,649",985,-37.04%
202411,WC  ,"KHP, SVR, NFC",2541,KANCHAN KUNJ,47,8.41,"59,522",589,4.96,"50,639",272,-41.02%
202411,WC  ,"KHP, SVR, NFC",2541,SARITA VIHAR,421,2.19,"4,20,477","1,394",3.02,"4,44,338","2,403",37.9%
202411,WC  ,"KHP, SVR, NFC",2541,SOURABH VIHAR,200,4.49,"4,27,470","2,699",3.72,"4,53,958","2,229",-17.15%
202411,WC  ,"KHP, SVR, NFC",2542,ABUL FAZAL ENCLAVE,"1,251",1.11,"9,66,784","2,496",1.54,"10,37,148","2,746",38.74%
202411,WC  ,"KHP, SVR, NFC",2542,KALINDI COLONY,"4,512",1.02,"31,37,402","4,504",1.23,"32,00,015","5,952",20.59%
202411,WC  ,"KHP, SVR, NFC",2542,OKHLA,985,1.27,"7,89,363","1,512",1.41,"7,74,356","1,967",11.02%
202411,WC  ,MGN,2652,ANAND VIHAR,304,2.24,"4,71,231","1,368",4.02,"4,44,440","2,384",79.46%
202411,WC  ,MGN,2652,SEWAK PARK,372,4.45,"3,43,928","2,406",2.40,"3,60,857","1,492",-46.07%
202411,WC  ,MGN,2652,VIPIN GARDEN,51,11.47,"98,834","1,468",11.91,"1,01,955","1,643",3.84%
202411,WC  ,NGL,2630,BAPROLLA,396,3.18,"5,67,869","2,202",2.32,"5,23,620","1,432",-27.04%
202411,WC  ,NGL,2630,GH-9 PASCHIM VIHAR,"2,805",1.36,"18,74,456","4,497",1.67,"19,29,686","5,188",22.79%
202411,WC  ,NGL,2630,NANGLOI,568,3.99,"11,28,595","5,830",7.42,"11,62,392","12,099",85.96%
202411,WC  ,NGL,2630,UDYOG NAGAR,369,0.62,"5,26,459",620,1.81,"5,48,393","1,353",191.94%
202411,WC  ,NHP,2530,GK 1,"7,910",1.33,"45,97,767","8,855",0.99,"47,65,767","6,505",-25.56%
202411,WC  ,NHP,2530,LAJPAT NAGAR IV,"3,305",1.23,"18,17,938","2,925",1.39,"18,79,288","3,187",13.01%
202411,WC  ,NHP,2530,OKHLA IND AREA PH-2 & PH-3,"1,308",0.76,"15,21,635","1,599",2.10,"15,85,800","4,624",176.32%
202411,WC  ,NZM,2540,DEFENCE COLONY,"5,084",0.54,"29,12,072","2,312",1.47,"30,40,974","5,785",172.22%
202411,WC  ,NZM,2540,JUNG PURA,"2,739",0.89,"16,13,409","2,268",1.46,"16,44,735","3,291",64.04%
202411,WC  ,NZM,2540,KILOKARI,453,0.68,"4,40,201",575,0.96,"4,39,739",718,41.18%
202411,WC  ,NZM,2540,LAJPAT NAGAR-2,"2,724",1.09,"19,17,930","3,408",2.93,"20,88,744","7,161",168.81%
202411,WC  ,NZM,2540,LODHI ROAD,391,0.61,"4,68,583",517,2.44,"4,69,753","1,344",300%
202411,WC  ,PJB,2640,B 3 PASCHIM VIHAR,"3,259",1.67,"20,10,436","4,657",1.91,"20,70,510","6,413",14.37%
202411,WC  ,PJB,2640,B BLK KARAMPURA,"1,487",2.36,"10,40,759","3,552",1.69,"10,66,475","2,370",-28.39%
202411,WC  ,PJB,2640,ROAD NO-41 PUNJABI BAGH,"3,448",1.88,"28,12,376","7,291",2.99,"28,86,716","11,797",59.04%
202411,WC  ,PLM,2660,DABRI,449,5.56,"5,89,973","3,845",2.93,"5,78,775","2,457",-47.3%
202411,WC  ,PLM,2660,KAILASHPURI,406,3.24,"6,52,792","3,038",3.80,"6,25,299","2,593",17.28%
202307,LT  ,,,,"8,400",5.84,"7,35,85,972","5,78,542",5.01,"7,38,67,243","5,07,521",-14.21%
202307,LT  ,ALN,,,952,0.97,"78,17,618","11,357",1.86,"78,68,288","20,768",91.75%
202307,LT  ,CHP,,,273,18.46,"20,65,703","52,113",12.59,"21,13,249","34,358",-31.8%
202307,LT  ,"CWL, NJF, JFP, MITRAON",,,198,12.26,"17,69,174","25,961",9.35,"16,54,851","21,785",-23.74%
202307,LT  ,DWK,,,278,2.45,"19,11,518","6,399",2.74,"19,72,926","6,867",11.84%
202307,LT  ,JKP,,,934,5.74,"75,66,284","60,504",3.27,"75,05,975","32,274",-43.03%
202307,LT  ,"KHP, SVR, NFC",,,492,4.72,"43,00,377","26,240",4.04,"43,51,660","25,170",-14.41%
202307,LT  ,MGN,,,50,8.55,"5,05,689","5,311",7.39,"5,59,134","4,883",-13.57%
202307,LT  ,NGL,,,749,4.69,"77,48,678","46,168",5.47,"80,58,115","65,214",16.63%
202307,LT  ,NHP,,,"1,118",2.07,"95,74,688","25,480",2.67,"93,50,795","31,498",28.99%
202307,LT  ,NZM,,,399,2.50,"35,76,803","15,847",2.52,"34,68,208","11,381",.8%
202307,LT  ,PJB,,,239,2.59,"20,60,686","7,474",3.90,"19,70,194","9,485",50.58%
202307,LT  ,PLM,,,155,3.31,"11,76,030","5,092",2.81,"11,46,820","4,723",-15.11%
202307,LT  ,"RKP, HKS",,,689,1.73,"66,14,604","17,744",1.70,"68,01,621","18,629",-1.73%
202307,LT  ,SKT,,,227,2.22,"19,98,549","5,725",2.91,"19,65,896","7,538",31.08%
202307,LT  ,"TGN, MDK",,,"1,030",17.73,"81,74,654","2,03,861",13.63,"83,36,000","1,57,679",-23.12%
202307,LT  ,UTN,,,40,4.23,"4,40,428","2,053",3.35,"4,61,604","1,636",-20.8%
202307,LT  ,VKJ,,,455,7.28,"55,07,806","56,689",6.85,"55,05,274","50,535",-5.91%
202307,LT  ,VKP,,,122,3.92,"7,76,681","4,525",2.18,"7,76,635","3,099",-44.39%
202307,LT  ,ALN,2510,,952,0.97,"78,17,618","11,357",1.86,"78,68,288","20,768",91.75%
202307,LT  ,CHP,2522,,273,18.46,"20,65,703","52,113",12.59,"21,13,249","34,358",-31.8%
202307,LT  ,"CWL, NJF, JFP, MITRAON",2620 - ( CWL ),,48,10.83,"4,32,170","4,977",10.08,"3,49,186","4,206",-6.93%
202307,LT  ,"CWL, NJF, JFP, MITRAON",2620 - ( NJF ),,131,12.80,"11,23,585","17,526",8.71,"10,82,168","13,677",-31.95%
202307,LT  ,"CWL, NJF, JFP, MITRAON",2621 - ( JFP ),,11,11.81,"93,478","1,344",11.98,"1,10,352","1,804",1.44%
202307,LT  ,"CWL, NJF, JFP, MITRAON",2621 - (MITRAON),,8,12.54,"1,19,942","2,114",11.74,"1,13,145","2,098",-6.38%
202306,LT  ,,,,"8,377",5.36,"7,27,63,696","5,34,620",5.01,"7,09,67,594","4,91,101",-6.53%
202306,LT  ,ALN,,,919,1.59,"75,08,975","18,232",1.82,"74,01,856","19,019",14.47%
202306,LT  ,CHP,,,271,16.95,"19,85,872","46,468",14.61,"19,48,759","40,278",-13.81%
202306,LT  ,"CWL, NJF, JFP, MITRAON",,,205,10.64,"17,35,011","24,140",9.01,"16,35,625","19,243",-15.32%
202306,LT  ,DWK,,,273,2.72,"18,08,362","6,628",1.35,"17,45,369","3,304",-50.37%
202306,LT  ,JKP,,,937,4.94,"73,63,615","51,961",3.29,"72,75,627","36,979",-33.4%
202306,LT  ,"KHP, SVR, NFC",,,494,3.85,"41,78,831","20,950",3.84,"41,79,898","26,274",-.26%
202306,LT  ,MGN,,,50,11.15,"4,38,029","6,974",4.02,"5,16,429","2,509",-63.95%
202306,LT  ,NGL,,,749,4.33,"75,34,312","39,871",4.26,"76,56,434","45,670",-1.62%
202306,LT  ,NHP,,,"1,103",1.78,"99,53,949","24,460",2.15,"93,29,555","27,959",20.79%
202306,LT  ,NZM,,,404,2.74,"36,50,472","17,720",2.66,"34,81,591","14,237",-2.92%
202306,LT  ,PJB,,,238,3.05,"19,41,541","9,022",2.30,"18,17,816","6,801",-24.59%
202306,LT  ,PLM,,,155,2.69,"11,46,929","3,849",2.90,"10,79,476","4,184",7.81%
202306,LT  ,"RKP, HKS",,,698,1.85,"68,44,091","21,345",1.24,"65,86,446","14,429",-32.97%
202306,LT  ,SKT,,,228,1.89,"19,87,008","4,875",2.55,"18,83,966","5,464",34.92%
202306,LT  ,"TGN, MDK",,,"1,032",15.09,"80,28,378","1,68,106",16.09,"80,17,923","1,76,814",6.63%
202306,LT  ,UTN,,,42,6.06,"4,45,910","4,920",3.23,"4,51,611","1,641",-46.7%
202306,LT  ,VKJ,,,457,7.36,"54,94,088","59,269",5.92,"52,56,246","43,179",-19.57%
202306,LT  ,VKP,,,122,3.84,"7,18,324","5,830",3.61,"7,02,967","3,117",-5.99%
202306,LT  ,ALN,2510,,919,1.59,"75,08,975","18,232",1.82,"74,01,856","19,019",14.47%
202306,LT  ,CHP,2522,,271,16.95,"19,85,872","46,468",14.61,"19,48,759","40,278",-13.81%
202306,LT  ,"CWL, NJF, JFP, MITRAON",2620 - ( CWL ),,50,7.94,"4,08,949","4,093",9.30,"3,18,865","3,925",17.13%
202306,LT  ,"CWL, NJF, JFP, MITRAON",2620 - ( NJF ),,135,11.13,"11,15,596","16,338",8.52,"11,35,760","12,250",-23.45%
202306,LT  ,"CWL, NJF, JFP, MITRAON",2621 - ( JFP ),,12,16.78,"77,583","1,671",11.42,"91,189","1,923",-31.94%
202306,LT  ,"CWL, NJF, JFP, MITRAON",2621 - (MITRAON),,8,10.12,"1,32,884","2,038",11.96,"89,812","1,145",18.18%
202306,LT  ,DWK,2661,,273,2.72,"18,08,362","6,628",1.35,"17,45,369","3,304",-50.37%
202306,LT  ,JKP,2610,,937,4.94,"73,63,615","51,961",3.29,"72,75,627","36,979",-33.4%
202306,LT  ,"KHP, SVR, NFC",2511,,63,4.29,"5,01,022","3,144",4.22,"5,26,046","5,111",-1.63%
202306,LT  ,"KHP, SVR, NFC",2541,,231,4.28,"19,79,640","11,273",5.17,"19,12,630","15,289",20.79%
202306,LT  ,"KHP, SVR, NFC",2542,,200,3.21,"16,98,169","6,533",2.18,"17,41,222","5,874",-32.09%
202306,LT  ,MGN,2652,,50,11.15,"4,38,029","6,974",4.02,"5,16,429","2,509",-63.95%
202306,LT  ,NGL,2630,,749,4.33,"75,34,312","39,871",4.26,"76,56,434","45,670",-1.62%
202306,LT  ,NHP,2530,,"1,103",1.78,"99,53,949","24,460",2.15,"93,29,555","27,959",20.79%
202306,LT  ,NZM,2540,,404,2.74,"36,50,472","17,720",2.66,"34,81,591","14,237",-2.92%
202306,LT  ,PJB,2640,,238,3.05,"19,41,541","9,022",2.30,"18,17,816","6,801",-24.59%
202306,LT  ,PLM,2660,,155,2.69,"11,46,929","3,849",2.90,"10,79,476","4,184",7.81%
202306,LT  ,"RKP, HKS",2550,,270,1.17,"27,13,264","4,912",0.99,"24,84,235","4,235",-15.38%
202306,LT  ,"RKP, HKS",2551,,428,2.28,"41,30,827","16,433",1.40,"41,02,210","10,194",-38.6%
202306,LT  ,SKT,2520,,228,1.89,"19,87,008","4,875",2.55,"18,83,966","5,464",34.92%
202306,LT  ,"TGN, MDK",2631,,849,16.62,"63,18,671","1,53,627",18.32,"63,85,295","1,65,257",10.23%
202306,LT  ,"TGN, MDK",2641,,183,7.97,"17,09,707","14,479",5.76,"16,32,629","11,557",-27.73%
202306,LT  ,UTN,2651,,42,6.06,"4,45,910","4,920",3.23,"4,51,611","1,641",-46.7%
202306,LT  ,VKJ,2521 - ( R ),,138,7.91,"15,55,019","21,332",9.07,"15,17,232","20,639",14.66%
202306,LT  ,VKJ,2521 - ( U ),,319,7.12,"39,39,069","37,937",4.55,"37,39,014","22,540",-36.1%
202306,LT  ,VKP,2650,,122,3.84,"7,18,324","5,830",3.61,"7,02,967","3,117",-5.99%
202306,LT  ,ALN,2510,DDA FLAT KALKAJI,22,1.91,"1,51,816",510,0.61,"1,55,920",86,-68.06%
202306,LT  ,ALN,2510,G-BLOCK KALKAJI,68,1.96,"5,58,309","1,529",1.16,"5,46,188",658,-40.82%
202306,LT  ,ALN,2510,GK 2,102,0.80,"7,83,515",911,1.02,"7,83,729",975,27.5%
202306,LT  ,ALN,2510,OKHLA PHASE 1,727,1.65,"60,15,335","15,281",2.03,"59,16,018","17,300",23.03%
202306,WC  ,"RKP, HKS",2551,GREEN PARK,"7,210",1.60,"81,40,083","18,639",1.32,"72,30,945","13,759",-17.5%
202306,WC  ,"RKP, HKS",2551,KATWARIA SARAI,210,2.47,"3,40,114","1,471",1.69,"3,09,057",738,-31.58%
202306,WC  ,"RKP, HKS",2551,RBI HAUZ KHAS,"5,040",2.01,"56,20,926","17,206",1.14,"49,86,716","7,928",-43.28%
202306,WC  ,SKT,2520,MALVIYA NAGAR,"2,921",2.20,"34,37,051","9,530",1.86,"31,65,591","8,431",-15.45%
202306,WC  ,SKT,2520,MIG DDA FLAT SAKET,"5,153",2.16,"70,78,990","25,561",2.01,"63,96,747","21,129",-6.94%
202306,WC  ,SKT,2520,MMTC,"2,597",1.24,"25,64,568","4,480",1.47,"22,74,252","5,248",18.55%
202306,WC  ,"TGN, MDK",2631,DSIDC MUNDKA,420,15.46,"7,83,508","16,467",11.32,"7,89,839","12,343",-26.78%
202306,WC  ,"TGN, MDK",2631,SWARN PARK MUNDKA,"1,209",15.51,"24,03,245","53,822",19.29,"24,14,310","67,401",24.37%
202306,WC  ,"TGN, MDK",2631,TIKRI,413,27.55,"7,53,744","30,259",20.20,"7,72,398","20,825",-26.68%
202306,WC  ,"TGN, MDK",2641,24 BLK TILAK NAGAR,962,3.94,"12,29,000","6,209",4.70,"11,89,555","9,636",19.29%
202306,WC  ,"TGN, MDK",2641,A BLK TAGORE GARDEN,"1,032",4.75,"15,46,819","9,318",4.21,"14,82,956","8,472",-11.37%
202306,WC  ,"TGN, MDK",2641,MUKHERJI PARK,"1,983",11.39,"23,83,843","36,895",7.99,"23,72,888","27,388",-29.85%
202306,WC  ,UTN,2651,BINDAPUR,295,6.89,"4,64,420","4,257",1.92,"4,69,517","1,146",-72.13%
202306,WC  ,UTN,2651,CHANAKYA PLACE,290,8.93,"3,48,957","4,035",6.79,"3,57,374","3,014",-23.96%
202306,WC  ,UTN,2651,MILAP NAGAR,643,9.75,"7,62,309","11,237",4.47,"7,58,672","5,187",-54.15%
202306,WC  ,VKJ,2521 - ( R ),BIJWASAN,598,9.45,"10,73,142","14,025",9.10,"10,11,168","11,778",-3.7%
202306,WC  ,VKJ,2521 - ( R ),KAPASHERA,965,8.03,"20,04,818","22,072",9.73,"18,55,804","25,050",21.17%
202306,WC  ,VKJ,2521 - ( U ),B-1 VKJ,752,8.21,"9,98,052","14,641",3.85,"10,26,986","6,581",-53.11%
202306,WC  ,VKJ,2521 - ( U ),C-9 VASANT KUNJ,"1,471",1.92,"16,36,932","3,982",1.59,"14,91,974","4,373",-17.19%
202306,WC  ,VKJ,2521 - ( U ),D-4 VKJ,"1,679",9.30,"29,20,097","42,592",5.34,"26,78,655","23,701",-42.58%
202306,WC  ,VKJ,2521 - ( U ),MAHIPAL PUR,742,10.70,"24,34,531","35,483",7.62,"23,94,192","24,139",-28.79%
202306,WC  ,VKP,2650,C BLOCK VKP,"1,930",2.34,"21,75,496","7,198",3.21,"20,27,617","9,631",37.18%
202306,WC  ,VKP,2650,LIG-2 HASTSAL,472,5.66,"8,27,763","4,928",4.63,"8,31,903","5,014",-18.2%
202306,WC  ,VKP,2650,SHIV VIHAR,202,12.75,"3,65,274","6,303",10.64,"3,68,585","5,469",-16.55%
202410,LT  ,"RKP, HKS",2551,,471,1.09,"34,02,927","4,548",1.62,"36,01,370","7,141",48.62%
202410,LT  ,SKT,2520,,241,2.18,"14,76,818","3,992",3.24,"15,99,817","6,595",48.62%
202410,LT  ,"TGN, MDK",2631,,856,17.87,"80,30,731","1,89,228",9.91,"81,93,488","1,10,728",-44.54%
202410,LT  ,"TGN, MDK",2641,,193,3.24,"14,25,418","5,040",4.39,"15,36,174","7,946",35.49%
202410,LT  ,UTN,2651,,39,2.19,"3,16,380","1,113",4.44,"3,59,923","3,106",102.74%
202410,LT  ,VKJ,2521 - ( R ),,147,5.57,"14,73,647","11,625",10.19,"15,32,008","21,569",82.94%
202410,LT  ,VKJ,2521 - ( U ),,343,4.06,"32,79,875","16,346",3.70,"35,80,921","16,296",-8.87%
202410,LT  ,VKP,2650,,116,1.72,"6,79,490","1,383",2.24,"6,68,890","1,952",30.23%
202410,LT  ,ALN,2510,DDA FLAT KALKAJI,30,2.51,"2,28,450","1,017",1.38,"2,15,290",368,-45.02%
202410,LT  ,ALN,2510,G-BLOCK KALKAJI,81,0.75,"5,24,050",542,1.16,"5,81,571","1,067",54.67%
202410,LT  ,ALN,2510,GK 2,130,1.25,"8,33,627","1,137",1.06,"8,89,974","1,121",-15.2%
202410,LT  ,ALN,2510,OKHLA PHASE 1,705,1.57,"49,62,753","10,121",1.58,"55,30,937","10,697",.64%
202410,LT  ,CHP,2522,AAYA NAGAR,11,8.04,"28,503",152,3.02,"26,265",96,-62.44%
202410,LT  ,CHP,2522,CHATARPUR,64,5.91,"4,72,769","4,036",10.11,"5,55,221","7,015",71.07%
202410,LT  ,CHP,2522,FATEHPUR BERI,104,10.42,"6,26,359","8,503",13.93,"7,18,615","11,656",33.69%
202410,LT  ,CHP,2522,JAUNAPUR,112,4.62,"5,71,310","4,293",6.47,"6,10,678","5,739",40.04%
202410,LT  ,"CWL, NJF, JFP, MITRAON",2620 - ( CWL ),BHARTHAL,26,6.95,"90,975",666,7.83,"1,12,468",998,12.66%
202410,LT  ,"CWL, NJF, JFP, MITRAON",2620 - ( CWL ),CHHAWLA,5,7.82,"56,628",645,6.38,"63,428",542,-18.41%
202410,LT  ,"CWL, NJF, JFP, MITRAON",2620 - ( CWL ),SHYAM VIHAR,16,2.98,"1,68,496",555,6.60,"1,98,163","1,407",121.48%
202410,LT  ,"CWL, NJF, JFP, MITRAON",2620 - ( NJF ),ANAJMANDI,7,9.25,"95,556",738,10.68,"85,669",733,15.46%
202410,LT  ,"CWL, NJF, JFP, MITRAON",2620 - ( NJF ),DAULATPUR,2,18.49,"3,424",86,4.80,"3,696",14,-74.04%
202410,LT  ,"CWL, NJF, JFP, MITRAON",2620 - ( NJF ),DELHI GATE,110,8.75,"8,81,204","11,121",5.41,"8,60,523","7,133",-38.17%
202410,LT  ,"CWL, NJF, JFP, MITRAON",2620 - ( NJF ),JHATIKRA MORE,16,6.59,"92,840",970,5.80,"92,082",930,-11.99%
202410,LT  ,"CWL, NJF, JFP, MITRAON",2621 - ( JFP ),DHANSA,3,37.83,"18,804",843,17.03,"5,118",119,-54.98%
202410,LT  ,"CWL, NJF, JFP, MITRAON",2621 - ( JFP ),GHUMENHERA,2,8.23,"37,970",425,5.36,"43,024",312,-34.87%
202410,LT  ,"CWL, NJF, JFP, MITRAON",2621 - ( JFP ),UJAWA,7,5.58,"23,773",81,6.98,"28,956",201,25.09%
202410,LT  ,"CWL, NJF, JFP, MITRAON",2621 - (MITRAON),CRPF,3,6.17,"63,584",481,8.84,"72,475",983,43.27%
202410,LT  ,"CWL, NJF, JFP, MITRAON",2621 - (MITRAON),MITRON,5,17.71,"59,819",603,7.27,"9,546",125,-58.95%
202410,LT  ,"CWL, NJF, JFP, MITRAON",2621 - (MITRAON),MUNDELLA,2,0.69,"9,128",8,3.51,"11,008",52,408.7%
202410,LT  ,DWK,2661,MADHU VIHAR,16,3.08,"1,15,552",530,2.63,"1,37,009",345,-14.61%
202410,LT  ,DWK,2661,MATIYALA,14,1.82,"90,718",216,3.00,"86,064",339,64.84%
202410,LT  ,DWK,2661,"SEC 13, DWARKA",102,2.25,"6,31,048","2,004",1.69,"6,32,202","1,585",-24.89%
202410,LT  ,DWK,2661,"SEC 4, DWARKA",157,2.06,"9,87,809","3,152",1.40,"10,74,154","2,124",-32.04%
202410,LT  ,JKP,2610,4/1 SUBHASH NAGAR,143,2.08,"10,11,763","2,050",1.90,"10,82,944","2,282",-8.65%
202410,LT  ,JKP,2610,B-32 MAYAPURI PH-1,575,1.60,"44,37,489","11,191",2.42,"45,81,224","12,343",51.25%
202410,LT  ,JKP,2610,B1 COMPLAINT CENTER JANAKPURI,147,1.09,"7,81,813","1,142",1.65,"7,97,412","1,693",51.38%
202410,LT  ,JKP,2610,C-3 COMPLAINT CENTER JKP,51,3.66,"3,97,543","1,373",1.35,"4,24,015",801,-63.11%
202410,LT  ,JKP,2610,D2 COMPLAINT CENTER JKP,34,1.44,"2,32,259",425,0.99,"2,53,670",387,-31.25%
202410,LT  ,"KHP, SVR, NFC",2511,D-BLOCK SANGAM VIHAR,8,3.89,"52,681",385,6.06,"66,249",762,55.78%
202410,LT  ,"KHP, SVR, NFC",2511,DURGA VIHAR,3,5.45,"14,375",115,8.42,"9,981",147,54.5%
